label,text
ham,Appointment confirmed Your appointment is confirmed for 9 am on next Tuesday. Please arrive ten minutes early.
ham,"budget proposal for review Hi Chris, please find the budget proposal attached for your review. I would appreciate your feedback by this weekend."
spam,"You have won Congratulations Anna, you have won a free iPhone. Claim your reward now before it expires. www.claim-now.co"
spam,"You have won Congratulations Michael, you have won one million dollars. Claim your reward now before it expires. goo.gl/pR7k"
spam,Security alert from eBay We detected unusual activity on your account. Verify your identity immediately to avoid suspension. goo.gl/pR7k
ham,"Thank you Hi Chris, thank you so much for your help with the quarterly report. I really appreciate it. goo.gl/pR7k"
spam,You are a winner You have been selected to receive a luxury vacation. Reply with your details to claim your prize. goo.gl/pR7k
spam,"You have won Congratulations Michael, you have won a luxury vacation. Claim your reward now before it expires. www.claim-now.co"
ham,Uber monthly newsletter Here is our monthly newsletter with the latest news and updates. Thank you for subscribing. http://secure-verify.net
ham,"Thank you Hi John, thank you so much for your help with the quarterly report. I really appreciate it. http://bit.ly/x9f2"
ham,"Following up Hi Emily, just following up on the project plan. Please let me know if you need anything else."
ham,"Your order has shipped Hi Michael, your order 48213 has shipped and will arrive by this weekend. Thank you for shopping with us."
spam,Verify your account Your Netflix account will be closed. Confirm your password and card number to keep it active. goo.gl/pR7k
ham,Delivery update Your package 12094 is out for delivery and should arrive tomorrow. No action is needed. http://bit.ly/x9f2
spam,"You have won Congratulations Sarah, you have won a luxury vacation. Claim your reward now before it expires."
ham,"budget proposal for review Hi Anna, please find the project plan attached for your review. I would appreciate your feedback by Monday."
spam,Security alert from Netflix We detected unusual activity on your account. Verify your identity immediately to avoid suspension. http://secure-verify.net
ham,"Meeting on this weekend Hi Laura, can we meet on this weekend at 9 am to go over the contract? Let me know if that works."
ham,"Thank you Hi David, thank you so much for your help with the project plan. I really appreciate it. http://secure-verify.net"
spam,Final notice This is your final notice. Claim a gift card now or lose it forever. Act immediately. http://secure-verify.net
ham,"Your order has shipped Hi Sarah, your order 12094 has shipped and will arrive by Friday. Thank you for shopping with us."
ham,Appointment confirmed Your appointment is confirmed for 3:30 pm on Monday. Please arrive ten minutes early. http://secure-verify.net
spam,You are a winner You have been selected to receive a free iPhone. Reply with your details to claim your prize. goo.gl/pR7k
ham,"Following up Hi David, just following up on the project plan. Please let me know if you need anything else. goo.gl/pR7k"
ham,"Your order has shipped Hi John, your order 90577 has shipped and will arrive by this weekend. Thank you for shopping with us."
ham,"Thank you Hi Emily, thank you so much for your help with the contract. I really appreciate it. goo.gl/pR7k"
spam,Final notice This is your final notice. Claim a free iPhone now or lose it forever. Act immediately. goo.gl/pR7k
ham,Welcome to Uber Welcome aboard Michael. Your account is ready. Here is a quick guide to getting started. www.claim-now.co
ham,"budget proposal for review Hi John, please find the project plan attached for your review. I would appreciate your feedback by Friday."
ham,"Following up Hi Chris, just following up on the quarterly report. Please let me know if you need anything else."
spam,Security alert from Amazon We detected unusual activity on your account. Verify your identity immediately to avoid suspension. goo.gl/pR7k
ham,Reservation confirmed Your reservation for Friday at 2 pm is confirmed. We look forward to seeing you. www.claim-now.co
spam,Verify your account Your Netflix account will be closed. Confirm your password and card number to keep it active.
ham,Reservation confirmed Your reservation for next Tuesday at 3:30 pm is confirmed. We look forward to seeing you. goo.gl/pR7k
spam,"You have won Congratulations Laura, you have won a gift card. Claim your reward now before it expires."
ham,"Meeting on this weekend Hi Michael, can we meet on Monday at 3:30 pm to go over the budget proposal? Let me know if that works. http://bit.ly/x9f2"
ham,"Meeting on Monday Hi Anna, can we meet on this weekend at 3:30 pm to go over the quarterly report? Let me know if that works. http://secure-verify.net"
ham,"Thank you Hi Chris, thank you so much for your help with the budget proposal. I really appreciate it. goo.gl/pR7k"
spam,Cheap meds online Buy cheap medication online with no prescription needed. Save three hundred percent on your first order today. www.claim-now.co
ham,"Meeting on tomorrow Hi David, can we meet on tomorrow at 10 am to go over the contract? Let me know if that works. http://secure-verify.net"
ham,"project plan for review Hi John, please find the project plan attached for your review. I would appreciate your feedback by Friday."
ham,"Following up Hi John, just following up on the meeting notes. Please let me know if you need anything else. www.claim-now.co"
ham,Chase monthly newsletter Here is our monthly newsletter with the latest news and updates. Thank you for subscribing.
ham,"Thank you Hi Emily, thank you so much for your help with the quarterly report. I really appreciate it. http://secure-verify.net"
ham,Payment receipt Thank you for your payment. Your receipt for order 48213 is attached for your records. http://bit.ly/x9f2
ham,Order confirmation Thank you for your purchase. Your order 48213 has been confirmed and is being prepared for shipment. www.claim-now.co
ham,"Thank you Hi Michael, thank you so much for your help with the meeting notes. I really appreciate it."
spam,Security alert from Apple We detected unusual activity on your account. Verify your identity immediately to avoid suspension. http://bit.ly/x9f2
spam,Verify your account Your eBay account will be closed. Confirm your password and card number to keep it active. http://secure-verify.net
spam,Work from home Earn five thousand dollars per week working from home. No experience needed. Start today and get paid weekly. www.claim-now.co
ham,"Happy birthday Hi John, happy birthday! Hope you have a wonderful day. Let us catch up soon. goo.gl/pR7k"
ham,Payment receipt Thank you for your payment. Your receipt for order 12094 is attached for your records. goo.gl/pR7k
ham,"budget proposal for review Hi Michael, please find the contract attached for your review. I would appreciate your feedback by this weekend."
ham,Appointment confirmed Your appointment is confirmed for noon on Friday. Please arrive ten minutes early. www.claim-now.co
ham,"Following up Hi David, just following up on the project plan. Please let me know if you need anything else. http://bit.ly/x9f2"
ham,"Your order has shipped Hi Anna, your order 48213 has shipped and will arrive by this weekend. Thank you for shopping with us. goo.gl/pR7k"
ham,"Thank you Hi Laura, thank you so much for your help with the contract. I really appreciate it. http://bit.ly/x9f2"
spam,Security alert from Apple We detected unusual activity on your account. Verify your identity immediately to avoid suspension. goo.gl/pR7k
spam,"You have won Congratulations John, you have won a luxury vacation. Claim your reward now before it expires."
ham,Welcome to Uber Welcome aboard John. Your account is ready. Here is a quick guide to getting started.
spam,"You have won Congratulations Chris, you have won a free iPhone. Claim your reward now before it expires. www.claim-now.co"
spam,Final notice This is your final notice. Claim a free iPhone now or lose it forever. Act immediately. www.claim-now.co
ham,Welcome to Chase Welcome aboard David. Your account is ready. Here is a quick guide to getting started.
ham,"Meeting on Friday Hi Laura, can we meet on Monday at 9 am to go over the contract? Let me know if that works."
ham,"Happy birthday Hi Chris, happy birthday! Hope you have a wonderful day. Let us catch up soon. http://secure-verify.net"
ham,Welcome to eBay Welcome aboard Michael. Your account is ready. Here is a quick guide to getting started.
spam,Verify your account Your Amazon account will be closed. Confirm your password and card number to keep it active.
spam,"You have won Congratulations Laura, you have won a luxury vacation. Claim your reward now before it expires. http://bit.ly/x9f2"
ham,Welcome to Apple Welcome aboard Anna. Your account is ready. Here is a quick guide to getting started. www.claim-now.co
ham,Welcome to Apple Welcome aboard John. Your account is ready. Here is a quick guide to getting started. www.claim-now.co
ham,"Thank you Hi Chris, thank you so much for your help with the project plan. I really appreciate it. goo.gl/pR7k"
spam,"You have won Congratulations Chris, you have won a free iPhone. Claim your reward now before it expires. http://bit.ly/x9f2"
spam,"You have won Congratulations Chris, you have won one million dollars. Claim your reward now before it expires. http://secure-verify.net"
ham,"quarterly report for review Hi John, please find the budget proposal attached for your review. I would appreciate your feedback by next Tuesday. goo.gl/pR7k"
ham,Welcome to FedEx Welcome aboard John. Your account is ready. Here is a quick guide to getting started.
ham,"Your order has shipped Hi Emily, your order 48213 has shipped and will arrive by next Tuesday. Thank you for shopping with us."
ham,Delivery update Your package 33481 is out for delivery and should arrive this weekend. No action is needed.
ham,"Your order has shipped Hi Anna, your order 33481 has shipped and will arrive by Monday. Thank you for shopping with us. goo.gl/pR7k"
ham,Welcome to Apple Welcome aboard Michael. Your account is ready. Here is a quick guide to getting started. goo.gl/pR7k
spam,"You have won Congratulations John, you have won one million dollars. Claim your reward now before it expires."
ham,"Meeting on next Tuesday Hi Chris, can we meet on Friday at 9 am to go over the budget proposal? Let me know if that works. http://bit.ly/x9f2"
ham,"Thank you Hi Chris, thank you so much for your help with the budget proposal. I really appreciate it."
ham,Your invoice from Netflix Please find your monthly invoice attached. Thank you for being a valued customer.
ham,"Thank you Hi John, thank you so much for your help with the meeting notes. I really appreciate it."
ham,PayPal monthly newsletter Here is our monthly newsletter with the latest news and updates. Thank you for subscribing. http://secure-verify.net
ham,"Meeting on tomorrow Hi Anna, can we meet on next Tuesday at 2 pm to go over the contract? Let me know if that works."
ham,"Thank you Hi Sarah, thank you so much for your help with the contract. I really appreciate it."
spam,"You have won Congratulations Laura, you have won a free iPhone. Claim your reward now before it expires. http://bit.ly/x9f2"
ham,"Following up Hi Anna, just following up on the project plan. Please let me know if you need anything else."
ham,"Happy birthday Hi John, happy birthday! Hope you have a wonderful day. Let us catch up soon. http://secure-verify.net"
spam,"You have won Congratulations David, you have won a gift card. Claim your reward now before it expires. goo.gl/pR7k"
ham,"Following up Hi David, just following up on the contract. Please let me know if you need anything else. www.claim-now.co"
spam,"You have won Congratulations Anna, you have won a gift card. Claim your reward now before it expires. www.claim-now.co"
ham,"meeting notes for review Hi Laura, please find the project plan attached for your review. I would appreciate your feedback by this weekend. http://secure-verify.net"
ham,"Your order has shipped Hi David, your order 90577 has shipped and will arrive by next Tuesday. Thank you for shopping with us. www.claim-now.co"
spam,"You have won Congratulations Sarah, you have won one million dollars. Claim your reward now before it expires."
ham,"Your order has shipped Hi Michael, your order 90577 has shipped and will arrive by this weekend. Thank you for shopping with us."
ham,Welcome to Amazon Welcome aboard John. Your account is ready. Here is a quick guide to getting started.
ham,Reservation confirmed Your reservation for Friday at 9 am is confirmed. We look forward to seeing you. www.claim-now.co
spam,"You have won Congratulations Emily, you have won a gift card. Claim your reward now before it expires. http://secure-verify.net"
spam,"You have won Congratulations Laura, you have won a gift card. Claim your reward now before it expires. http://bit.ly/x9f2"
spam,"You have won Congratulations Emily, you have won one million dollars. Claim your reward now before it expires. www.claim-now.co"
ham,"Meeting on this weekend Hi Michael, can we meet on tomorrow at 2 pm to go over the budget proposal? Let me know if that works. goo.gl/pR7k"
ham,"Following up Hi David, just following up on the project plan. Please let me know if you need anything else. www.claim-now.co"
spam,Security alert from PayPal We detected unusual activity on your account. Verify your identity immediately to avoid suspension. http://bit.ly/x9f2
ham,"Thank you Hi Michael, thank you so much for your help with the quarterly report. I really appreciate it. goo.gl/pR7k"
ham,Your invoice from Netflix Please find your monthly invoice attached. Thank you for being a valued customer. http://secure-verify.net
ham,"Meeting on this weekend Hi Laura, can we meet on tomorrow at 9 am to go over the meeting notes? Let me know if that works."
ham,"Happy birthday Hi Laura, happy birthday! Hope you have a wonderful day. Let us catch up soon. http://bit.ly/x9f2"
ham,"Your order has shipped Hi Chris, your order 33481 has shipped and will arrive by this weekend. Thank you for shopping with us."
ham,"Your order has shipped Hi Emily, your order 90577 has shipped and will arrive by Monday. Thank you for shopping with us."
ham,Reservation confirmed Your reservation for next Tuesday at 2 pm is confirmed. We look forward to seeing you. http://bit.ly/x9f2
ham,"Your order has shipped Hi Emily, your order 33481 has shipped and will arrive by this weekend. Thank you for shopping with us. http://bit.ly/x9f2"
ham,Appointment confirmed Your appointment is confirmed for 9 am on tomorrow. Please arrive ten minutes early. www.claim-now.co
spam,"You have won Congratulations Chris, you have won a free iPhone. Claim your reward now before it expires. http://secure-verify.net"
spam,"You have won Congratulations Laura, you have won a gift card. Claim your reward now before it expires. goo.gl/pR7k"
spam,"You have won Congratulations Chris, you have won a free iPhone. Claim your reward now before it expires."
ham,"Thank you Hi Anna, thank you so much for your help with the budget proposal. I really appreciate it."
spam,Your payment failed Your recent payment could not be processed. Update your billing information now to continue service. http://secure-verify.net
ham,"Meeting on tomorrow Hi Anna, can we meet on this weekend at noon to go over the project plan? Let me know if that works."
ham,"project plan for review Hi John, please find the meeting notes attached for your review. I would appreciate your feedback by next Tuesday. http://secure-verify.net"
spam,You are a winner You have been selected to receive a gift card. Reply with your details to claim your prize. http://bit.ly/x9f2
ham,"Happy birthday Hi Michael, happy birthday! Hope you have a wonderful day. Let us catch up soon. goo.gl/pR7k"
ham,Delivery update Your package 12094 is out for delivery and should arrive tomorrow. No action is needed.
ham,Delivery update Your package 90577 is out for delivery and should arrive tomorrow. No action is needed. http://secure-verify.net
spam,"You have won Congratulations David, you have won a free iPhone. Claim your reward now before it expires. goo.gl/pR7k"
ham,"Your order has shipped Hi Chris, your order 12094 has shipped and will arrive by tomorrow. Thank you for shopping with us. www.claim-now.co"
spam,Exclusive offer Get three hundred percent off luxury watches today only. Limited stock. Buy now before it sells out. http://secure-verify.net
ham,Welcome to FedEx Welcome aboard John. Your account is ready. Here is a quick guide to getting started. http://bit.ly/x9f2
spam,Verify your account Your Apple account will be closed. Confirm your password and card number to keep it active. www.claim-now.co
ham,"Meeting on Monday Hi Sarah, can we meet on this weekend at 10 am to go over the meeting notes? Let me know if that works. goo.gl/pR7k"
ham,"Thank you Hi Sarah, thank you so much for your help with the quarterly report. I really appreciate it. http://secure-verify.net"
ham,"Thank you Hi Anna, thank you so much for your help with the quarterly report. I really appreciate it. www.claim-now.co"
ham,"Meeting on Monday Hi Anna, can we meet on Monday at 9 am to go over the budget proposal? Let me know if that works. http://secure-verify.net"
ham,Welcome to Amazon Welcome aboard David. Your account is ready. Here is a quick guide to getting started. goo.gl/pR7k
spam,Hot stock tip This stock is about to explode ninety percent. Join our free trading room and start earning now. goo.gl/pR7k
ham,"Meeting on Friday Hi Emily, can we meet on this weekend at 9 am to go over the budget proposal? Let me know if that works. http://secure-verify.net"
ham,"Your order has shipped Hi Laura, your order 90577 has shipped and will arrive by Monday. Thank you for shopping with us."
spam,"You have won Congratulations Chris, you have won a free iPhone. Claim your reward now before it expires. goo.gl/pR7k"
ham,"Thank you Hi John, thank you so much for your help with the project plan. I really appreciate it. goo.gl/pR7k"
ham,"Thank you Hi Sarah, thank you so much for your help with the budget proposal. I really appreciate it. www.claim-now.co"
ham,"Meeting on next Tuesday Hi David, can we meet on Friday at 3:30 pm to go over the project plan? Let me know if that works. http://secure-verify.net"
spam,Exclusive offer Get seventy percent off luxury watches today only. Limited stock. Buy now before it sells out. www.claim-now.co
spam,Loan pre approved You are pre approved for a twenty thousand dollars loan at the lowest rate. Apply now and get funds today. http://bit.ly/x9f2
spam,"You have won Congratulations Laura, you have won a luxury vacation. Claim your reward now before it expires. goo.gl/pR7k"
ham,Welcome to PayPal Welcome aboard Laura. Your account is ready. Here is a quick guide to getting started.
spam,"You have won Congratulations Sarah, you have won a free iPhone. Claim your reward now before it expires."
spam,Hot stock tip This stock is about to explode seventy percent. Join our free trading room and start earning now. goo.gl/pR7k
ham,Order confirmation Thank you for your purchase. Your order 33481 has been confirmed and is being prepared for shipment. goo.gl/pR7k
spam,Loan pre approved You are pre approved for a five thousand dollars loan at the lowest rate. Apply now and get funds today. goo.gl/pR7k
spam,Security alert from Chase We detected unusual activity on your account. Verify your identity immediately to avoid suspension. http://secure-verify.net
ham,Delivery update Your package 90577 is out for delivery and should arrive tomorrow. No action is needed. www.claim-now.co
spam,"You have won Congratulations David, you have won one million dollars. Claim your reward now before it expires. www.claim-now.co"
ham,Appointment confirmed Your appointment is confirmed for 10 am on tomorrow. Please arrive ten minutes early. goo.gl/pR7k
ham,"contract for review Hi Michael, please find the meeting notes attached for your review. I would appreciate your feedback by tomorrow. http://bit.ly/x9f2"
ham,Appointment confirmed Your appointment is confirmed for 10 am on next Tuesday. Please arrive ten minutes early. http://bit.ly/x9f2
spam,Loan pre approved You are pre approved for a five thousand dollars loan at the lowest rate. Apply now and get funds today. www.claim-now.co
spam,"You have won Congratulations Emily, you have won one million dollars. Claim your reward now before it expires. http://secure-verify.net"
ham,Reservation confirmed Your reservation for this weekend at 10 am is confirmed. We look forward to seeing you.
spam,"You have won Congratulations Anna, you have won a gift card. Claim your reward now before it expires. http://secure-verify.net"
spam,Final notice This is your final notice. Claim a gift card now or lose it forever. Act immediately. goo.gl/pR7k
spam,Security alert from Netflix We detected unusual activity on your account. Verify your identity immediately to avoid suspension. http://bit.ly/x9f2
ham,"budget proposal for review Hi Laura, please find the meeting notes attached for your review. I would appreciate your feedback by next Tuesday. http://secure-verify.net"
ham,Your invoice from eBay Please find your monthly invoice attached. Thank you for being a valued customer.
spam,Work from home Earn twenty thousand dollars per week working from home. No experience needed. Start today and get paid weekly. www.claim-now.co
ham,"Thank you Hi John, thank you so much for your help with the project plan. I really appreciate it."
ham,Reservation confirmed Your reservation for Friday at noon is confirmed. We look forward to seeing you. goo.gl/pR7k
spam,"You have won Congratulations Michael, you have won a gift card. Claim your reward now before it expires. goo.gl/pR7k"
spam,"You have won Congratulations Sarah, you have won a free iPhone. Claim your reward now before it expires. goo.gl/pR7k"
ham,"Happy birthday Hi Anna, happy birthday! Hope you have a wonderful day. Let us catch up soon."
ham,"Following up Hi Emily, just following up on the contract. Please let me know if you need anything else."
ham,"project plan for review Hi David, please find the contract attached for your review. I would appreciate your feedback by tomorrow."
spam,Verify your account Your Chase account will be closed. Confirm your password and card number to keep it active. goo.gl/pR7k
ham,Delivery update Your package 90577 is out for delivery and should arrive Monday. No action is needed. http://bit.ly/x9f2
ham,Welcome to Uber Welcome aboard Sarah. Your account is ready. Here is a quick guide to getting started.
spam,"You have won Congratulations Michael, you have won a free iPhone. Claim your reward now before it expires. goo.gl/pR7k"
ham,"Your order has shipped Hi Emily, your order 33481 has shipped and will arrive by Friday. Thank you for shopping with us. goo.gl/pR7k"
ham,Your invoice from Amazon Please find your monthly invoice attached. Thank you for being a valued customer. goo.gl/pR7k
spam,Security alert from Netflix We detected unusual activity on your account. Verify your identity immediately to avoid suspension. goo.gl/pR7k
ham,"Thank you Hi Anna, thank you so much for your help with the contract. I really appreciate it."
ham,Appointment confirmed Your appointment is confirmed for noon on tomorrow. Please arrive ten minutes early. goo.gl/pR7k
ham,"Meeting on this weekend Hi Michael, can we meet on this weekend at noon to go over the budget proposal? Let me know if that works. http://secure-verify.net"
ham,Welcome to Netflix Welcome aboard Anna. Your account is ready. Here is a quick guide to getting started. www.claim-now.co
spam,Security alert from Uber We detected unusual activity on your account. Verify your identity immediately to avoid suspension. http://secure-verify.net
spam,Verify your account Your PayPal account will be closed. Confirm your password and card number to keep it active. http://secure-verify.net
ham,"Following up Hi John, just following up on the contract. Please let me know if you need anything else. http://secure-verify.net"
ham,Reservation confirmed Your reservation for Monday at 9 am is confirmed. We look forward to seeing you. www.claim-now.co
spam,"You have won Congratulations David, you have won a luxury vacation. Claim your reward now before it expires. http://secure-verify.net"
ham,"Happy birthday Hi Michael, happy birthday! Hope you have a wonderful day. Let us catch up soon. www.claim-now.co"
ham,"Thank you Hi John, thank you so much for your help with the meeting notes. I really appreciate it. www.claim-now.co"
ham,Delivery update Your package 48213 is out for delivery and should arrive Monday. No action is needed. www.claim-now.co
ham,Delivery update Your package 48213 is out for delivery and should arrive tomorrow. No action is needed.
ham,"contract for review Hi David, please find the budget proposal attached for your review. I would appreciate your feedback by tomorrow. http://secure-verify.net"
ham,Welcome to Chase Welcome aboard Chris. Your account is ready. Here is a quick guide to getting started. www.claim-now.co
ham,"Following up Hi Michael, just following up on the project plan. Please let me know if you need anything else. www.claim-now.co"
ham,"budget proposal for review Hi Emily, please find the contract attached for your review. I would appreciate your feedback by this weekend."
spam,"You have won Congratulations Laura, you have won a free iPhone. Claim your reward now before it expires. http://secure-verify.net"
spam,"You have won Congratulations Michael, you have won a luxury vacation. Claim your reward now before it expires. http://secure-verify.net"
ham,"Your order has shipped Hi Laura, your order 90577 has shipped and will arrive by Friday. Thank you for shopping with us."
spam,Security alert from Amazon We detected unusual activity on your account. Verify your identity immediately to avoid suspension. http://bit.ly/x9f2
ham,"Happy birthday Hi David, happy birthday! Hope you have a wonderful day. Let us catch up soon. http://secure-verify.net"
ham,Welcome to Apple Welcome aboard Sarah. Your account is ready. Here is a quick guide to getting started.
ham,"Meeting on next Tuesday Hi Michael, can we meet on Friday at noon to go over the budget proposal? Let me know if that works. goo.gl/pR7k"
spam,"You have won Congratulations Laura, you have won one million dollars. Claim your reward now before it expires. goo.gl/pR7k"
ham,Reservation confirmed Your reservation for next Tuesday at 9 am is confirmed. We look forward to seeing you.
spam,"You have won Congratulations Chris, you have won a gift card. Claim your reward now before it expires. http://secure-verify.net"
ham,"Meeting on tomorrow Hi Sarah, can we meet on Monday at 9 am to go over the contract? Let me know if that works."
ham,Delivery update Your package 33481 is out for delivery and should arrive tomorrow. No action is needed.
spam,"You have won Congratulations Emily, you have won a free iPhone. Claim your reward now before it expires. www.claim-now.co"
ham,"contract for review Hi Michael, please find the meeting notes attached for your review. I would appreciate your feedback by tomorrow."
spam,Weight loss miracle Lose weight fast with this miracle pill. Guaranteed results or your money back. Order now. http://bit.ly/x9f2
spam,Loan pre approved You are pre approved for a fifty thousand dollars loan at the lowest rate. Apply now and get funds today. http://bit.ly/x9f2
spam,"You have won Congratulations Emily, you have won a free iPhone. Claim your reward now before it expires. http://bit.ly/x9f2"
ham,"Following up Hi Emily, just following up on the contract. Please let me know if you need anything else. www.claim-now.co"
ham,Reservation confirmed Your reservation for this weekend at noon is confirmed. We look forward to seeing you. www.claim-now.co
spam,Security alert from eBay We detected unusual activity on your account. Verify your identity immediately to avoid suspension. www.claim-now.co
ham,Payment receipt Thank you for your payment. Your receipt for order 33481 is attached for your records. http://bit.ly/x9f2
ham,"Your order has shipped Hi Chris, your order 48213 has shipped and will arrive by next Tuesday. Thank you for shopping with us. goo.gl/pR7k"
ham,Delivery update Your package 90577 is out for delivery and should arrive this weekend. No action is needed.
ham,"budget proposal for review Hi Chris, please find the project plan attached for your review. I would appreciate your feedback by tomorrow."
ham,FedEx monthly newsletter Here is our monthly newsletter with the latest news and updates. Thank you for subscribing.
ham,"Your order has shipped Hi David, your order 48213 has shipped and will arrive by next Tuesday. Thank you for shopping with us."
spam,Final notice This is your final notice. Claim a luxury vacation now or lose it forever. Act immediately. http://secure-verify.net
ham,"Meeting on Friday Hi Michael, can we meet on Monday at noon to go over the budget proposal? Let me know if that works."
ham,"Meeting on tomorrow Hi Chris, can we meet on next Tuesday at 3:30 pm to go over the budget proposal? Let me know if that works."
spam,"You have won Congratulations Anna, you have won a luxury vacation. Claim your reward now before it expires. www.claim-now.co"
ham,Appointment confirmed Your appointment is confirmed for 10 am on Friday. Please arrive ten minutes early. http://secure-verify.net
ham,"Happy birthday Hi David, happy birthday! Hope you have a wonderful day. Let us catch up soon. http://bit.ly/x9f2"
spam,Cheap meds online Buy cheap medication online with no prescription needed. Save ninety percent on your first order today. goo.gl/pR7k
ham,Welcome to Chase Welcome aboard Laura. Your account is ready. Here is a quick guide to getting started.
spam,Verify your account Your FedEx account will be closed. Confirm your password and card number to keep it active.
ham,Delivery update Your package 90577 is out for delivery and should arrive this weekend. No action is needed. http://bit.ly/x9f2
spam,Work from home Earn fifty thousand dollars per week working from home. No experience needed. Start today and get paid weekly. goo.gl/pR7k
spam,"You have won Congratulations Sarah, you have won a free iPhone. Claim your reward now before it expires. http://bit.ly/x9f2"
ham,"Meeting on next Tuesday Hi Michael, can we meet on Friday at noon to go over the meeting notes? Let me know if that works. www.claim-now.co"
ham,"Following up Hi Sarah, just following up on the project plan. Please let me know if you need anything else. www.claim-now.co"
ham,"quarterly report for review Hi Emily, please find the meeting notes attached for your review. I would appreciate your feedback by this weekend. http://secure-verify.net"
ham,"Thank you Hi John, thank you so much for your help with the meeting notes. I really appreciate it. http://bit.ly/x9f2"
spam,"You have won Congratulations Michael, you have won a luxury vacation. Claim your reward now before it expires."
ham,"contract for review Hi Chris, please find the budget proposal attached for your review. I would appreciate your feedback by Friday. goo.gl/pR7k"
ham,"quarterly report for review Hi Sarah, please find the budget proposal attached for your review. I would appreciate your feedback by this weekend."
ham,"Meeting on this weekend Hi Anna, can we meet on Friday at 2 pm to go over the contract? Let me know if that works."
ham,"Happy birthday Hi Michael, happy birthday! Hope you have a wonderful day. Let us catch up soon. http://bit.ly/x9f2"
spam,Hot stock tip This stock is about to explode seventy percent. Join our free trading room and start earning now. http://bit.ly/x9f2
ham,Delivery update Your package 90577 is out for delivery and should arrive this weekend. No action is needed. goo.gl/pR7k
spam,"You have won Congratulations David, you have won a gift card. Claim your reward now before it expires. http://bit.ly/x9f2"
ham,"budget proposal for review Hi John, please find the meeting notes attached for your review. I would appreciate your feedback by Friday. goo.gl/pR7k"
ham,"Following up Hi David, just following up on the budget proposal. Please let me know if you need anything else. http://secure-verify.net"
ham,Delivery update Your package 48213 is out for delivery and should arrive this weekend. No action is needed. www.claim-now.co
spam,"You have won Congratulations Sarah, you have won one million dollars. Claim your reward now before it expires. http://bit.ly/x9f2"
ham,Payment receipt Thank you for your payment. Your receipt for order 48213 is attached for your records.
ham,"meeting notes for review Hi Sarah, please find the contract attached for your review. I would appreciate your feedback by Monday."
ham,"Your order has shipped Hi Emily, your order 48213 has shipped and will arrive by tomorrow. Thank you for shopping with us."
ham,"budget proposal for review Hi Laura, please find the project plan attached for your review. I would appreciate your feedback by Monday. http://bit.ly/x9f2"
ham,"Meeting on Friday Hi Michael, can we meet on this weekend at 2 pm to go over the meeting notes? Let me know if that works. http://secure-verify.net"
ham,Appointment confirmed Your appointment is confirmed for 2 pm on this weekend. Please arrive ten minutes early.
spam,Final notice This is your final notice. Claim one million dollars now or lose it forever. Act immediately. http://bit.ly/x9f2
ham,"Following up Hi Michael, just following up on the contract. Please let me know if you need anything else. goo.gl/pR7k"
spam,Loan pre approved You are pre approved for a five thousand dollars loan at the lowest rate. Apply now and get funds today. http://secure-verify.net
spam,"You have won Congratulations Anna, you have won a free iPhone. Claim your reward now before it expires. http://bit.ly/x9f2"
spam,You are a winner You have been selected to receive a gift card. Reply with your details to claim your prize.
spam,Verify your account Your Apple account will be closed. Confirm your password and card number to keep it active. goo.gl/pR7k
spam,Verify your account Your eBay account will be closed. Confirm your password and card number to keep it active. http://bit.ly/x9f2
ham,"Your order has shipped Hi Laura, your order 12094 has shipped and will arrive by tomorrow. Thank you for shopping with us. http://bit.ly/x9f2"
ham,Delivery update Your package 48213 is out for delivery and should arrive this weekend. No action is needed.
ham,Welcome to eBay Welcome aboard Anna. Your account is ready. Here is a quick guide to getting started.
ham,"contract for review Hi Michael, please find the project plan attached for your review. I would appreciate your feedback by Friday."
ham,eBay monthly newsletter Here is our monthly newsletter with the latest news and updates. Thank you for subscribing. goo.gl/pR7k
ham,Appointment confirmed Your appointment is confirmed for 9 am on Friday. Please arrive ten minutes early.
ham,"Meeting on tomorrow Hi Sarah, can we meet on next Tuesday at 3:30 pm to go over the quarterly report? Let me know if that works."
ham,"Following up Hi Anna, just following up on the meeting notes. Please let me know if you need anything else. goo.gl/pR7k"
spam,"You have won Congratulations Anna, you have won a gift card. Claim your reward now before it expires. http://bit.ly/x9f2"
ham,PayPal monthly newsletter Here is our monthly newsletter with the latest news and updates. Thank you for subscribing. http://bit.ly/x9f2
ham,"budget proposal for review Hi Michael, please find the project plan attached for your review. I would appreciate your feedback by next Tuesday. goo.gl/pR7k"
ham,Order confirmation Thank you for your purchase. Your order 12094 has been confirmed and is being prepared for shipment. www.claim-now.co
ham,Apple monthly newsletter Here is our monthly newsletter with the latest news and updates. Thank you for subscribing. www.claim-now.co
ham,"Thank you Hi Laura, thank you so much for your help with the contract. I really appreciate it."
spam,Verify your account Your Chase account will be closed. Confirm your password and card number to keep it active. www.claim-now.co
ham,Reservation confirmed Your reservation for next Tuesday at noon is confirmed. We look forward to seeing you. goo.gl/pR7k
spam,Exclusive offer Get three hundred percent off luxury watches today only. Limited stock. Buy now before it sells out. goo.gl/pR7k
spam,Verify your account Your FedEx account will be closed. Confirm your password and card number to keep it active. goo.gl/pR7k
ham,Reservation confirmed Your reservation for next Tuesday at 3:30 pm is confirmed. We look forward to seeing you.
ham,Welcome to eBay Welcome aboard David. Your account is ready. Here is a quick guide to getting started.
